node_id,zone_id,x_coord,y_coord,macro_node_id,macro_link_id,activity_type,is_boundary,scc_id
280300,,-112.0652455,33.6376938,2803,,,,0
110001,,-112.0633384,33.6377074,1100,,,,0
109301,,-112.0638704,33.6377021,1093,,,,0
108801,,-112.0633599,33.637542,1088,,,,0
280301,,-112.0652711,33.637533,2803,,,,0
110501,,-112.0636579,33.6375404,1105,,,,0
110700,,-112.0680056,33.6372925,1107,,,,535
110800,,-112.0700096,33.6365618,1108,,,,539
280302,,-112.0657862,33.6375236,2803,,,,533
111000,,-112.0697677,33.6366888,1110,,,,538
108401,,-112.0695562,33.6369695,1084,,,,238
111101,,-112.0691093,33.6371441,1111,,,,239
110901,,-112.0664286,33.6375102,1109,,,,534
111001,,-112.0694827,33.6368165,1110,,,,537
110601,,-112.0684004,33.6371976,1106,,,,536
110101,,-112.0676519,33.6375346,1101,,,,241
111300,,-112.065484,33.6422107,1113,,,,0
111400,,-112.0655082,33.6469031,1114,,,,0
111401,,-112.0656591,33.6469028,1114,,,,0
111301,,-112.0656349,33.6422097,1113,,,,0
111600,,-112.0656074,33.6361139,1116,,,,87
111800,,-112.0655988,33.6350263,1118,,,,85
112000,,-112.0656177,33.6384017,1120,,,,0
112100,,-112.0654422,33.6350263,1121,,,,547
112200,,-112.0654412,33.6351403,1122,,,,546
112300,,-112.0654804,33.6418611,1123,,,,0
111302,,-112.0654814,33.6419582,1113,,,,0
111303,,-112.0656511,33.6419389,1113,,,,0
112301,,-112.0656504,33.6418779,1123,,,,0
37201,,-112.065431,33.6370388,372,,,,392
112500,,-112.065624,33.6395132,1125,,,,0
112302,,-112.0655014,33.6415781,1123,,,,0
112700,,-112.0654348,33.6355431,1127,,,,545
111701,,-112.065604,33.6355437,1117,,,,86
112401,,-112.065433,33.6367323,1124,,,,544
280303,,-112.0656159,33.6378721,2803,,,,0
112601,,-112.0654671,33.6414774,1126,,,,0
111901,,-112.0656191,33.6384772,1119,,,,0
112303,,-112.0655856,33.6416107,1123,,,,0
112900,,-112.0656319,33.6411372,1129,,,,0
111402,,-112.0654889,33.6471732,1114,,,,0
113000,,-112.0654876,33.6474142,1130,,,,0
113001,,-112.0656574,33.6474331,1130,,,,0
111403,,-112.0656588,33.6471558,1114,,,,0
276806,,-112.0656332,33.6405412,2768,,,,0
113002,,-112.065506,33.6476855,1130,,,,0
85302,,-112.0655068,33.6479726,853,,,,0
85303,,-112.0656766,33.6479542,853,,,,0
113003,,-112.0656759,33.647703,1130,,,,0
111501,,-112.0656069,33.6364324,1115,,,,88
280304,,-112.0654248,33.6373678,2803,,,,390
276807,,-112.0654328,33.6400565,2768,,,,0
280305,,-112.0656138,33.6374005,2803,,,,91
57301,,-112.065614,33.6372549,573,,,,90
280306,,-112.0654169,33.6378186,2803,,,,0
113101,,-112.0654272,33.6393883,1131,,,,0
113300,,-112.0800739,33.6403017,1133,,,,0
113400,,-112.0802126,33.6403002,1134,,,,0
113600,,-112.0753692,33.6403334,1136,,,,0
113700,,-112.0806728,33.640142,1137,,,,0
113900,,-112.078491,33.6401506,1139,,,,0
113201,,-112.0794305,33.6403084,1132,,,,0
114001,,-112.0791205,33.6403116,1140,,,,0
114101,,-112.0784931,33.6403181,1141,,,,0
114400,,-112.0772744,33.6401577,1144,,,,0
114600,,-112.0762597,33.6403236,1146,,,,0
114301,,-112.0777642,33.6401548,1143,,,,0
114700,,-112.0806781,33.6402954,1147,,,,0
114201,,-112.0774329,33.6403226,1142,,,,0
114900,,-112.0796835,33.6401459,1149,,,,0
801,,-112.0819158,33.6402995,8,,,,0
115000,,-112.076711,33.6401633,1150,,,,0
114501,,-112.0757292,33.6403292,1145,,,,0
77901,,-112.074333,33.640341,779,,,,0
113501,,-112.0749581,33.6403342,1135,,,,0
276302,,-112.083004,33.6402939,2763,,,,0
44501,,-112.084129,33.6402761,445,,,,0
55401,,-112.0743535,33.6401769,554,,,,0
105902,,-112.0729454,33.6402748,1059,,,,0
107901,,-112.0729447,33.6402545,1079,,,,0
107902,,-112.0728693,33.6402563,1079,,,,0
105903,,-112.07287,33.6402766,1059,,,,0
108802,,-112.0631497,33.6376155,1088,,,,0
110002,,-112.0631497,33.6376367,1100,,,,0
110003,,-112.0632251,33.6376367,1100,,,,0
108803,,-112.0632251,33.6376155,1088,,,,0
115200,,-112.0996379,33.6415846,1152,,,,0
115300,,-112.0996415,33.6416664,1153,,,,0
115301,,-112.09983,33.6416606,1153,,,,0
115201,,-112.0998265,33.6415789,1152,,,,0
115400,,-112.0996339,33.6369796,1154,,,,555
115500,,-112.0996337,33.637035,1155,,,,554
115501,,-112.0998035,33.6370355,1155,,,,77
115401,,-112.0998038,33.6369801,1154,,,,76
115600,,-112.0996188,33.6359583,1156,,,,561
115700,,-112.0996182,33.636005,1157,,,,560
115701,,-112.0997692,33.6360037,1157,,,,71
115601,,-112.0997697,33.6359597,1156,,,,70
116000,,-112.0996352,33.6366096,1160,,,,557
115402,,-112.0996347,33.6367812,1154,,,,556
115403,,-112.0998235,33.6367456,1154,,,,75
116001,,-112.0998238,33.6366459,1160,,,,74
116100,,-112.0996466,33.6411771,1161,,,,0
115202,,-112.0996486,33.6413121,1152,,,,0
115203,,-112.0997996,33.6413104,1152,,,,0
116101,,-112.0997976,33.6411756,1161,,,,0
115702,,-112.0996181,33.6362203,1157,,,,559
116002,,-112.0996175,33.6363386,1160,,,,558
116003,,-112.0997873,33.6363575,1160,,,,73
115703,,-112.099788,33.6362028,1157,,,,72
116200,,-112.0996701,33.6423535,1162,,,,0
116300,,-112.0996585,33.6467191,1163,,,,0
116301,,-112.0997906,33.6467372,1163,,,,0
116201,,-112.0998021,33.6423351,1162,,,,0
280400,,-112.0996291,33.6403425,2804,,,,0
116400,,-112.0996308,33.6403815,1164,,,,0
116401,,-112.0998005,33.6403763,1164,,,,0
280401,,-112.099799,33.6403412,2804,,,,0
116500,,-112.099605,33.6396889,1165,,,,549
280402,,-112.0996042,33.6399166,2804,,,,548
280403,,-112.0997739,33.6399337,2804,,,,83
116501,,-112.0997749,33.6396712,1165,,,,82
115502,,-112.0996331,33.6372335,1155,,,,553
116600,,-112.0996263,33.639095,1166,,,,552
116601,,-112.0997773,33.6390953,1166,,,,79
115503,,-112.0997841,33.6372338,1155,,,,78
116700,,-112.0829296,33.6394173,1167,,,,98
116800,,-112.0829265,33.6350252,1168,,,,97
116801,,-112.0827755,33.6350273,1168,,,,565
116701,,-112.0827786,33.6394175,1167,,,,564
116900,,-112.0828772,33.6473176,1169,,,,0
117000,,-112.0828806,33.6470175,1170,,,,0
117001,,-112.0827483,33.6470345,1170,,,,0
116901,,-112.0827453,33.6472974,1169,,,,0
117100,,-112.0828914,33.6477492,1171,,,,0
116902,,-112.0828919,33.647552,1169,,,,0
116903,,-112.0827599,33.6475325,1169,,,,0
117101,,-112.0827593,33.647767,1171,,,,0
117200,,-112.0829294,33.6408394,1172,,,,0
276303,,-112.0829276,33.640422,2763,,,,0
276304,,-112.0827954,33.6404032,2763,,,,0
117201,,-112.0827973,33.6408576,1172,,,,0
276305,,-112.0829115,33.6400252,2763,,,,100
116702,,-112.0829111,33.6396519,1167,,,,99
116703,,-112.082779,33.6396701,1167,,,,563
276306,,-112.0827795,33.6400064,2763,,,,562
117002,,-112.0828829,33.646801,1170,,,,0
57002,,-112.0829024,33.6445436,570,,,,0
57003,,-112.0827891,33.6445429,570,,,,0
117003,,-112.0827697,33.6468002,1170,,,,0
117400,,-112.0887664,33.6402696,1174,,,,0
117600,,-112.0983621,33.6400648,1176,,,,0
117800,,-112.0871319,33.6402776,1178,,,,0
118000,,-112.0876968,33.6401068,1180,,,,0
118100,,-112.0848876,33.6402773,1181,,,,0
118300,,-112.096914,33.6400739,1183,,,,0
118500,,-112.1019305,33.6402034,1185,,,,0
117901,,-112.0886236,33.6401029,1179,,,,0
118800,,-112.0926077,33.6402515,1188,,,,0
117601,,-112.0980386,33.6400647,1176,,,,0
118900,,-112.097922,33.6400641,1189,,,,0
118301,,-112.0966094,33.6400745,1183,,,,0
119000,,-112.0962247,33.6400757,1190,,,,0
119200,,-112.0853992,33.6402833,1192,,,,0
119400,,-112.0920748,33.6400949,1194,,,,0
119500,,-112.0919976,33.6400956,1195,,,,0
119700,,-112.101431,33.6400401,1197,,,,0
119800,,-112.0976345,33.6400682,1198,,,,0
119900,,-112.0969788,33.6400737,1199,,,,0
118201,,-112.0969475,33.6400739,1182,,,,0
120100,,-112.0858618,33.6401211,1201,,,,0
120300,,-112.0940554,33.6402455,1203,,,,0
119801,,-112.0974058,33.640071,1198,,,,0
120400,,-112.0973746,33.6400714,1204,,,,0
119901,,-112.0972661,33.640072,1199,,,,0
120001,,-112.0871246,33.6401094,1200,,,,0
120600,,-112.0893167,33.6401,1206,,,,0
120800,,-112.1022969,33.640029,1208,,,,0
121000,,-112.0964497,33.6402358,1210,,,,0
121100,,-112.0853998,33.6401255,1211,,,,0
121300,,-112.100535,33.6400476,1213,,,,0
121500,,-112.0943997,33.6400858,1215,,,,0
118601,,-112.0891642,33.6401006,1186,,,,0
120301,,-112.0943789,33.6402441,1203,,,,0
121600,,-112.095033,33.6402417,1216,,,,0
120801,,-112.1020011,33.6400328,1208,,,,0
119601,,-112.1019699,33.6400332,1196,,,,0
119301,,-112.0926093,33.6400903,1193,,,,0
119101,,-112.085098,33.6402798,1191,,,,0
121800,,-112.0838195,33.6401362,1218,,,,0
121501,,-112.0940762,33.6400878,1215,,,,0
121701,,-112.093012,33.6400887,1217,,,,0
280404,,-112.099548,33.640061,2804,,,,0
121900,,-112.0993797,33.6400616,1219,,,,0
122100,,-112.0904348,33.6402615,1221,,,,0
122001,,-112.0893152,33.6402669,1220,,,,0
120201,,-112.0935777,33.6402474,1202,,,,0
280405,,-112.099508,33.6402192,2804,,,,0
117301,,-112.0886243,33.6402703,1173,,,,0
122500,,-112.1008011,33.6402146,1225,,,,0
122600,,-112.1011177,33.6402119,1226,,,,0
122201,,-112.0986575,33.6402251,1222,,,,0
122301,,-112.0881527,33.6402724,1223,,,,0
122800,,-112.0959436,33.6400762,1228,,,,0
123000,,-112.1040608,33.6401551,1230,,,,0
45801,,-112.0845308,33.6401425,458,,,,0
117701,,-112.0865591,33.6402786,1177,,,,0
123100,,-112.0955999,33.6402399,1231,,,,0
123300,,-112.0916375,33.6400969,1233,,,,0
123301,,-112.091314,33.6400987,1233,,,,0
123401,,-112.0912242,33.6400991,1234,,,,0
120501,,-112.0900712,33.6401025,1205,,,,0
276307,,-112.0830481,33.6401327,2763,,,,0
123101,,-112.0959234,33.640239,1231,,,,0
120901,,-112.096173,33.6402375,1209,,,,0
122801,,-112.09562,33.6400778,1228,,,,0
121401,,-112.0949086,33.6400811,1214,,,,0
123500,,-112.1013976,33.6400402,1235,,,,0
123501,,-112.10116,33.6400426,1235,,,,0
121201,,-112.1011287,33.640043,1212,,,,0
118501,,-112.1022538,33.6401962,1185,,,,0
122901,,-112.1034499,33.6401641,1229,,,,0
123600,,-112.0976117,33.6402309,1236,,,,0
122701,,-112.0981197,33.640229,1227,,,,0
123700,,-112.0915954,33.6402585,1237,,,,0
123801,,-112.0917072,33.6402571,1238,,,,0
123900,,-112.0921504,33.6402541,1239,,,,0
280406,,-112.099853,33.6402158,2804,,,,0
122401,,-112.1005779,33.6402153,1224,,,,0
124000,,-112.096915,33.6402338,1240,,,,0
124100,,-112.0969443,33.6402336,1241,,,,0
124101,,-112.0972463,33.6402326,1241,,,,0
123601,,-112.0973098,33.6402325,1236,,,,0
280407,,-112.099893,33.6400574,2804,,,,0
124200,,-112.0909687,33.6402604,1242,,,,0
123602,,-112.0975301,33.640189,1236,,,,0
117602,,-112.0981582,33.6401321,1176,,,,0
120802,,-112.1020651,33.6401037,1208,,,,0
118502,,-112.1020652,33.6401294,1185,,,,0
118503,,-112.1021407,33.6401293,1185,,,,0
120803,,-112.1021406,33.6401036,1208,,,,0
120302,,-112.0942656,33.6402265,1203,,,,0
121502,,-112.094265,33.6401053,1215,,,,0
121503,,-112.0941895,33.6401056,1215,,,,0
120303,,-112.0941901,33.6402268,1203,,,,0
123502,,-112.1011834,33.6401047,1235,,,,0
277105,,-112.1173461,33.6401035,2771,,,,0
124400,,-112.1146129,33.6384664,1244,,,,348
51601,,-112.1140992,33.6390546,516,,,,347
124600,,-112.1224934,33.6397137,1246,,,,0
124800,,-112.1096508,33.6400716,1248,,,,0
125000,,-112.1253315,33.6396735,1250,,,,0
125200,,-112.1111426,33.6398846,1252,,,,0
125400,,-112.1249829,33.6398201,1254,,,,0
124801,,-112.1099742,33.6400668,1248,,,,0
125500,,-112.1105219,33.6400597,1255,,,,0
125201,,-112.1108191,33.6398898,1252,,,,0
125600,,-112.1101392,33.6399011,1256,,,,0
125800,,-112.1089217,33.6399212,1258,,,,0
126000,,-112.1236013,33.6398407,1260,,,,0
126200,,-112.1201504,33.6397531,1262,,,,0
44801,,-112.1125767,33.6398627,448,,,,0
126300,,-112.1120396,33.63987,1263,,,,0
45201,,-112.1107895,33.6400559,452,,,,0
126400,,-112.1099968,33.6399034,1264,,,,0
124501,,-112.1235983,33.6397078,1245,,,,0
126401,,-112.1096734,33.6399091,1264,,,,0
125701,,-112.1090716,33.6399202,1257,,,,0
75201,,-112.1131779,33.6400198,752,,,,0
125301,,-112.1245137,33.6398232,1253,,,,0
126600,,-112.1085951,33.6399288,1266,,,,0
126700,,-112.1085589,33.6400895,1267,,,,0
124701,,-112.109393,33.6400758,1247,,,,0
126501,,-112.1240762,33.6396972,1265,,,,0
280500,,-112.1211895,33.6398872,2805,,,,0
280600,,-112.121698,33.6397191,2806,,,,0
126701,,-112.1082355,33.6400942,1267,,,,0
92901,,-112.1119893,33.6398708,929,,,,0
92902,,-112.1116875,33.6398758,929,,,,0
125101,,-112.1113347,33.6398816,1251,,,,0
44802,,-112.1128785,33.6398579,448,,,,0
280601,,-112.1212071,33.6397314,2806,,,,0
126101,,-112.1206053,33.6397435,1261,,,,0
44402,,-112.10564,33.6401273,444,,,,0
44403,,-112.1059419,33.6401235,444,,,,0
127101,,-112.1077661,33.6401002,1271,,,,0
280501,,-112.121652,33.639881,2805,,,,0
125901,,-112.1230508,33.6398533,1259,,,,0
127400,,-112.118489,33.6399269,1274,,,,0
127401,,-112.1187909,33.6399225,1274,,,,0
127500,,-112.119496,33.6399182,1275,,,,0
126801,,-112.1203869,33.6399034,1268,,,,0
126201,,-112.119827,33.6397596,1262,,,,0
127600,,-112.1192433,33.6397699,1276,,,,0
127700,,-112.1186899,33.6397759,1277,,,,0
127701,,-112.1183881,33.6397794,1277,,,,0
75702,,-112.1182388,33.6397813,757,,,,0
126402,,-112.1097861,33.6399783,1264,,,,0
124802,,-112.109786,33.6399965,1248,,,,0
124803,,-112.1098615,33.6399968,1248,,,,0
126403,,-112.1098616,33.6399786,1264,,,,0
125202,,-112.1109288,33.6399581,1252,,,,0
45202,,-112.1109278,33.6399801,452,,,,0
45203,,-112.1110032,33.6399827,452,,,,0
125203,,-112.1110042,33.6399607,1252,,,,0
126202,,-112.1199204,33.6398105,1262,,,,0
127402,,-112.1186942,33.6398689,1274,,,,0
127702,,-112.1184712,33.6398222,1277,,,,0
128000,,-112.0428922,33.6405083,1280,,,,0
107001,,-112.0607224,33.6404051,1070,,,,0
128200,,-112.0557322,33.6404336,1282,,,,0
128300,,-112.0562297,33.6404315,1283,,,,0
128500,,-112.0505282,33.6402984,1285,,,,0
128700,,-112.0413012,33.6403562,1287,,,,0
128800,,-112.0526253,33.6404516,1288,,,,0
128900,,-112.0526566,33.6404517,1289,,,,0
128801,,-112.0523634,33.6404521,1288,,,,0
129100,,-112.0589657,33.6404141,1291,,,,0
129200,,-112.0597905,33.6404098,1292,,,,0
129400,,-112.0461253,33.6403323,1294,,,,0
129600,,-112.0400495,33.6403665,1296,,,,0
129800,,-112.0438576,33.6403392,1298,,,,0
129900,,-112.0584476,33.6404169,1299,,,,0
130000,,-112.0584789,33.6404167,1300,,,,0
130200,,-112.0532283,33.6402924,1302,,,,0
130400,,-112.0550327,33.6404366,1304,,,,0
130600,,-112.0505222,33.6404595,1306,,,,0
129001,,-112.0520413,33.6404534,1290,,,,0
130800,,-112.0428751,33.6403501,1308,,,,0
128701,,-112.0409562,33.640359,1287,,,,0
129501,,-112.0405941,33.640362,1295,,,,0
131000,,-112.0538951,33.6402855,1310,,,,0
131200,,-112.0409622,33.6405227,1312,,,,0
131400,,-112.0589918,33.640251,1314,,,,0
131600,,-112.045657,33.640493,1316,,,,0
131800,,-112.05491,33.6402771,1318,,,,0
131900,,-112.0433823,33.6405057,1319,,,,0
130701,,-112.0432435,33.6403448,1307,,,,0
128201,,-112.0554086,33.640435,1282,,,,0
129101,,-112.0586206,33.6404159,1291,,,,0
132100,,-112.0575473,33.6402624,1321,,,,0
130101,,-112.0537727,33.6402859,1301,,,,0
130301,,-112.054928,33.6404371,1303,,,,0
128101,,-112.0602445,33.6404075,1281,,,,0
132300,,-112.0503806,33.6403005,1323,,,,0
132400,,-112.04921,33.6403093,1324,,,,0
130901,,-112.0543205,33.6402808,1309,,,,0
132500,,-112.03968,33.6405334,1325,,,,0
131101,,-112.0405892,33.6405258,1311,,,,0
132600,,-112.0438561,33.6405031,1326,,,,0
129901,,-112.0581676,33.6404177,1299,,,,0
131201,,-112.0412857,33.6405201,1312,,,,0
127901,,-112.0423831,33.6405113,1279,,,,0
132800,,-112.039373,33.6403715,1328,,,,0
132900,,-112.0387948,33.6403743,1329,,,,0
133000,,-112.0570535,33.6402667,1330,,,,0
133100,,-112.0483801,33.6403194,1331,,,,0
133200,,-112.0567095,33.6404294,1332,,,,0
133300,,-112.0532394,33.6404502,1333,,,,0
133500,,-112.0480155,33.6404771,1335,,,,0
132501,,-112.0393565,33.6405357,1325,,,,0
133101,,-112.048035,33.6403224,1331,,,,0
129301,,-112.0465184,33.6403303,1293,,,,0
132001,,-112.0578631,33.6402596,1320,,,,0
129701,,-112.0444671,33.6403351,1297,,,,0
131401,,-112.0586683,33.6402535,1314,,,,0
133800,,-112.058511,33.6402546,1338,,,,0
133801,,-112.0583294,33.640256,1338,,,,0
133701,,-112.0582981,33.6402562,1337,,,,0
133201,,-112.057033,33.6404274,1332,,,,0
132701,,-112.0579447,33.6404183,1327,,,,0
133900,,-112.0383145,33.6403786,1339,,,,0
132801,,-112.0396965,33.6403694,1328,,,,0
133001,,-112.05673,33.6402689,1330,,,,0
134000,,-112.0557299,33.6402739,1340,,,,0
134001,,-112.0554648,33.6402753,1340,,,,0
131701,,-112.0554335,33.6402755,1317,,,,0
132201,,-112.054475,33.6404395,1322,,,,0
134100,,-112.052384,33.6402917,1341,,,,0
128401,,-112.0513447,33.6402926,1284,,,,0
107701,,-112.061045,33.640244,1077,,,,0
134200,,-112.0606737,33.6402436,1342,,,,0
134201,,-112.0603717,33.6402423,1342,,,,0
134301,,-112.0602437,33.640242,1343,,,,0
131301,,-112.0593082,33.6402486,1313,,,,0
134400,,-112.0419597,33.6403525,1344,,,,0
131501,,-112.0451111,33.6404961,1315,,,,0
133501,,-112.048339,33.6404757,1335,,,,0
134500,,-112.0494968,33.6404707,1345,,,,0
134501,,-112.0497825,33.6404645,1345,,,,0
130501,,-112.0498138,33.6404631,1305,,,,0
133401,,-112.0472507,33.640481,1334,,,,0
134600,,-112.0480582,33.6362645,1346,,,,93
134700,,-112.0450331,33.6349752,1347,,,,92
134800,,-112.0447483,33.6349766,1348,,,,568
134900,,-112.047263,33.6362622,1349,,,,567
135000,,-112.0564527,33.6371903,1350,,,,0
135100,,-112.0505231,33.6363033,1351,,,,0
135200,,-112.0568275,33.6373338,1352,,,,0
55801,,-112.0568252,33.6371541,558,,,,0
135101,,-112.0501997,33.6363065,1351,,,,96
135400,,-112.0491717,33.6363162,1354,,,,95
134601,,-112.0483795,33.6362956,1346,,,,94
57901,,-112.0480532,33.6364215,579,,,,566
135301,,-112.0574927,33.6373804,1353,,,,0
109501,,-112.0613186,33.6377202,1095,,,,0
131402,,-112.0587795,33.6403237,1314,,,,0
129102,,-112.058779,33.640342,1291,,,,0
129103,,-112.0588545,33.6403435,1291,,,,0
131403,,-112.058855,33.6403252,1314,,,,0
134002,,-112.0555414,33.6402931,1340,,,,0
128202,,-112.0555432,33.6404167,1282,,,,0
128203,,-112.0556187,33.6404159,1282,,,,0
134003,,-112.0556169,33.6402923,1340,,,,0
128702,,-112.0410936,33.6404307,1287,,,,0
131202,,-112.0410943,33.6404502,1312,,,,0
131203,,-112.0411698,33.6404482,1312,,,,0
128703,,-112.0411691,33.6404287,1287,,,,0
133802,,-112.0583225,33.6402741,1338,,,,0
129902,,-112.0583238,33.6403996,1299,,,,0
129903,,-112.0583993,33.640399,1299,,,,0
133803,,-112.058398,33.6402735,1338,,,,0
133901,,-112.0381045,33.6403986,1339,,,,0
135500,,-112.0381063,33.6405247,1355,,,,0
135501,,-112.0381818,33.640524,1355,,,,0
133902,,-112.03818,33.6403979,1339,,,,0
134502,,-112.0497072,33.6404179,1345,,,,0
135600,,-112.2202775,33.6369073,1356,,,,0
66302,,-112.2200988,33.6363784,663,,,,404
135601,,-112.2201088,33.6366629,1356,,,,403
135602,,-112.2202415,33.6366774,1356,,,,298
66303,,-112.2202302,33.6363571,663,,,,297
135700,,-112.2200479,33.6350104,1357,,,,570
39302,,-112.2200622,33.6352563,393,,,,569
39303,,-112.2201755,33.6352563,393,,,,292
135701,,-112.220161,33.6350058,1357,,,,291
278302,,-112.220195,33.6381945,2783,,,,0
279700,,-112.2201965,33.6382518,2797,,,,0
66101,,-112.2201428,33.6373535,661,,,,0
136000,,-112.2202001,33.6397478,1360,,,,0
136100,,-112.2203933,33.6389178,1361,,,,0
279701,,-112.2202,33.6384321,2797,,,,0
135901,,-112.2201996,33.6396775,1359,,,,0
280700,,-112.2202014,33.6399723,2807,,,,0
279702,,-112.2203932,33.6385149,2797,,,,0
279703,,-112.2199824,33.63832,2797,,,,0
278303,,-112.2206016,33.6381191,2783,,,,518
136700,,-112.2203286,33.6510766,1367,,,,0
136900,,-112.2203729,33.6450909,1369,,,,0
91101,,-112.2202502,33.6417269,911,,,,0
137000,,-112.220251,33.6417531,1370,,,,0
137200,,-112.2202889,33.6482658,1372,,,,0
137500,,-112.220381,33.6447074,1375,,,,0
137700,,-112.220257,33.6444781,1377,,,,0
136801,,-112.220365,33.645448,1368,,,,0
138000,,-112.2203932,33.6421825,1380,,,,0
138200,,-112.2203989,33.6406964,1382,,,,0
138300,,-112.220442,33.6549285,1383,,,,0
137901,,-112.2203864,33.6431464,1379,,,,0
138600,,-112.2203871,33.6476207,1386,,,,0
279602,,-112.2203169,33.6524701,2796,,,,0
279603,,-112.220442,33.6528442,2796,,,,0
279501,,-112.2204025,33.6404321,2795,,,,0
139101,,-112.2204436,33.6545271,1391,,,,0
136601,,-112.2203267,33.6508442,1366,,,,0
138501,,-112.220391,33.6478809,1385,,,,0
139201,,-112.2204288,33.6504434,1392,,,,0
280701,,-112.2202128,33.6403723,2807,,,,0
91001,,-112.2202341,33.6411403,910,,,,0
280800,,-112.2203943,33.641878,2808,,,,0
138701,,-112.2203305,33.6520913,1387,,,,0
280801,,-112.2203875,33.6415391,2808,,,,0
138101,,-112.220398,33.6407645,1381,,,,0
137801,,-112.2203661,33.6459059,1378,,,,0
139300,,-112.2202603,33.6431448,1393,,,,0
139400,,-112.2203817,33.6446794,1394,,,,0
139401,,-112.2203833,33.644519,1394,,,,0
138401,,-112.2203854,33.64363,1384,,,,0
137101,,-112.2202857,33.6480264,1371,,,,0
139600,,-112.2170989,33.6383284,1396,,,,0
139800,,-112.2184865,33.6381362,1398,,,,0
139900,,-112.2182273,33.6383254,1399,,,,0
136401,,-112.2190743,33.638322,1364,,,,0
139901,,-112.2179038,33.6383264,1399,,,,0
139701,,-112.2190718,33.6381251,1397,,,,0
140200,,-112.2152321,33.6383241,1402,,,,0
280900,,-112.2292627,33.6380578,2809,,,,524
140500,,-112.2248326,33.6380668,1405,,,,521
140600,,-112.2179043,33.6381453,1406,,,,0
140700,,-112.2168832,33.6381517,1407,,,,0
140501,,-112.2244445,33.6380672,1405,,,,520
136501,,-112.2212842,33.6381135,1365,,,,519
140800,,-112.2157449,33.638332,1408,,,,0
281000,,-112.2286876,33.638304,2810,,,,285
140801,,-112.21609,33.6383314,1408,,,,0
139501,,-112.2169164,33.6383289,1395,,,,0
56101,,-112.2161074,33.6381581,561,,,,0
141300,,-112.2243994,33.6383386,1413,,,,288
280901,,-112.2287085,33.6380515,2809,,,,523
140401,,-112.2254666,33.6380637,1404,,,,522
281001,,-112.2292155,33.6382928,2810,,,,284
141600,,-112.2320274,33.6382731,1416,,,,283
278304,,-112.2200205,33.638122,2783,,,,0
141700,,-112.2196539,33.6381234,1417,,,,0
141301,,-112.2247875,33.6383352,1413,,,,287
140901,,-112.2283189,33.6383113,1409,,,,286
279704,,-112.2205635,33.6383341,2797,,,,290
141201,,-112.2238059,33.6383416,1412,,,,289
140601,,-112.2180185,33.6382083,1406,,,,0
139902,,-112.2181197,33.6382648,1399,,,,0
141800,,-112.1344085,33.6480328,1418,,,,0
141900,,-112.1344303,33.6529405,1419,,,,0
141901,,-112.1345623,33.6529593,1419,,,,0
141801,,-112.1345405,33.6480144,1418,,,,0
142000,,-112.1343182,33.6402473,1420,,,,0
142100,,-112.1343183,33.6402673,1421,,,,0
142101,,-112.134507,33.6402663,1421,,,,0
142001,,-112.1345069,33.6402463,1420,,,,0
142400,,-112.1343393,33.6405437,1424,,,,0
142500,,-112.1343397,33.6405914,1425,,,,0
142501,,-112.1344906,33.6405906,1425,,,,0
142401,,-112.1344903,33.6405428,1424,,,,0
142502,,-112.1343228,33.6408621,1425,,,,0
142600,,-112.1343235,33.6409549,1426,,,,0
142601,,-112.1344748,33.6409902,1426,,,,0
142503,,-112.1344735,33.6408252,1425,,,,0
142102,,-112.134319,33.6403575,1421,,,,0
142402,,-112.1343193,33.6403994,1424,,,,0
142403,,-112.1344892,33.6403986,1424,,,,0
142103,,-112.1344888,33.6403565,1421,,,,0
142700,,-112.1342815,33.6392735,1427,,,,572
281100,,-112.1342923,33.6393733,2811,,,,571
281101,,-112.1344638,33.6393825,2811,,,,35
142701,,-112.1344487,33.6392428,1427,,,,34
281102,,-112.1343336,33.6398032,2811,,,,0
142002,,-112.1343355,33.6400488,1420,,,,0
142003,,-112.1345052,33.6400299,1420,,,,0
281103,,-112.1345036,33.6398183,2811,,,,0
142800,,-112.1344062,33.6475048,1428,,,,0
141802,,-112.1344074,33.6477802,1418,,,,0
141803,,-112.1345584,33.6477798,1418,,,,0
142801,,-112.1345572,33.6475041,1428,,,,0
142900,,-112.134385,33.6469846,1429,,,,0
142802,,-112.1343862,33.647234,1428,,,,0
142803,,-112.1345373,33.6472699,1428,,,,0
142901,,-112.1345358,33.6469481,1429,,,,0
142602,,-112.1343456,33.641228,1426,,,,0
143000,,-112.1343612,33.6419663,1430,,,,0
143001,,-112.1344937,33.6419826,1430,,,,0
142603,,-112.1344771,33.6412046,1426,,,,0
143100,,-112.133858,33.6350315,1431,,,,576
143200,,-112.1342185,33.638507,1432,,,,575
143201,,-112.1343688,33.6384953,1432,,,,31
143101,,-112.1340083,33.63502,1431,,,,30
143400,,-112.148982,33.6394357,1434,,,,0
143600,,-112.1270404,33.6396564,1436,,,,0
143800,,-112.1414317,33.6395515,1438,,,,0
144000,,-112.1387418,33.6394557,1440,,,,0
144200,,-112.1281391,33.6396329,1442,,,,0
144400,,-112.1451624,33.6394863,1444,,,,0
144600,,-112.135789,33.6394921,1446,,,,0
124901,,-112.1258302,33.6396676,1249,,,,0
144700,,-112.1381786,33.6394614,1447,,,,0
144800,,-112.1424478,33.6395334,1448,,,,0
